user_id,month_idx,income,total_expense,savings,savings_rate,food_expense,rent_expense,transport_expense,shopping_expense,health_expense,entertainment_expense,education_expense,other_expense,habit_completion_rate,task_completion_rate,mood_index,life_score,risk_class,target_next_month_expense
89,21,185400.0,131446.53,53953.47,0.291,28337.99,44493.27,17230.22,23056.84,9968.48,14438.71,9053.33,6572.33,0.6551,0.698,0.6595,50,Moderate,139932.1
89,22,185400.0,137750.7,47649.3,0.257,29990.48,41279.79,20090.38,17300.1,12237.07,5579.26,8122.38,3151.24,0.6875,0.7784,0.7676,51,Moderate,131135.83
89,23,185400.0,138500.47,46899.53,0.253,41083.91,34896.93,20155.9,8375.96,7165.08,12314.2,3283.23,11225.26,0.6834,0.696,0.61,49,Moderate,132210.56
90,0,180000.0,122898.55,57101.45,0.3172,36016.71,31719.44,12579.43,8832.47,11267.19,10025.5,3220.48,9237.34,0.5488,0.5557,0.609,44,Moderate,126671.2
90,1,180000.0,128784.75,51215.25,0.2845,30598.04,38881.24,17002.43,20693.31,5903.24,5159.21,5104.0,5443.28,0.4943,0.6326,0.5471,43,Moderate,129539.0
90,2,180000.0,139772.95,40227.05,0.2235,48304.63,42586.29,12724.3,16428.35,8815.74,12666.97,7542.88,6988.65,0.5543,0.4555,0.4066,38,Moderate,133750.91
90,3,180000.0,133867.99,46132.01,0.2563,42604.99,43118.39,15763.76,12158.49,4711.81,10068.15,3804.45,1637.97,0.3732,0.433,0.4476,33,Moderate,131015.54
90,4,180000.0,144532.48,35467.52,0.197,44185.9,45805.13,18176.89,20896.33,13849.91,6932.12,7392.18,7226.62,0.3361,0.5105,0.4685,31,Moderate,153449.12
90,5,180000.0,137182.13,42817.87,0.2379,35372.38,46605.59,18136.24,10790.72,9606.71,5744.99,10651.57,273.93,0.4185,0.6171,0.5923,38,Moderate,131550.62
90,6,181800.0,151705.86,30094.14,0.1655,45612.83,46633.2,19576.88,27575.88,12694.83,10280.79,4619.14,7585.29,0.5993,0.6507,0.5357,41,Moderate,156137.72
90,7,181800.0,151878.79,29921.21,0.1646,52892.21,49719.09,20913.25,25958.64,13489.54,13751.26,5217.99,7593.94,0.557,0.4148,0.3977,34,Moderate,144804.6
90,8,181800.0,138076.02,43723.98,0.2405,35482.29,46775.43,18240.89,25032.21,4395.1,10547.28,3217.03,6903.8,0.5992,0.5923,0.5592,43,Moderate,142208.42
90,9,181800.0,128846.13,52953.87,0.2913,41484.62,41018.74,10388.2,14355.85,7868.93,8290.41,6449.16,6442.31,0.5019,0.4781,0.564,40,Moderate,129683.97
90,10,181800.0,134041.19,47758.81,0.2627,40675.23,53408.93,18279.95,15363.88,12978.34,8273.86,9678.35,6702.06,0.6224,0.3807,0.5268,40,Moderate,141998.13
90,11,181800.0,135700.09,46099.91,0.2536,38276.57,45860.38,20113.85,13231.45,12586.84,15134.73,8596.96,6785.0,0.5923,0.675,0.7191,46,Moderate,133976.37
90,12,183600.0,144375.24,39224.76,0.2136,43107.58,47012.39,20672.26,21816.7,11645.9,15654.39,6179.6,7218.76,0.3772,0.4207,0.3974,31,Moderate,150865.19
90,13,183600.0,149230.25,34369.75,0.1872,40776.39,54839.53,18146.0,16576.22,10297.3,11487.6,7317.22,7461.51,0.5309,0.5301,0.462,37,Moderate,157322.7
90,14,183600.0,130439.56,53160.44,0.2895,44086.79,33626.32,18506.13,19693.75,9196.47,6797.06,7781.29,6521.98,0.4506,0.6069,0.4433,41,Moderate,126381.07
90,15,183600.0,124984.1,58615.9,0.3193,38817.61,34382.78,13917.59,21362.06,3789.41,14418.55,3047.76,6249.21,0.5971,0.6082,0.5321,47,Moderate,129872.55
90,16,183600.0,142963.65,40636.35,0.2213,39101.23,40983.43,18705.74,16197.08,9120.66,6490.7,6557.14,5807.67,0.4743,0.6015,0.4464,39,Moderate,138285.13
90,17,183600.0,131666.99,51933.01,0.2829,38658.19,47164.77,12128.64,12541.86,12754.37,6170.64,4463.92,6583.35,0.5736,0.6744,0.7225,46,Moderate,133087.3
90,18,185400.0,126907.21,58492.79,0.3155,42317.95,31991.53,18362.34,10000.5,11144.6,12808.72,9193.24,6345.36,0.5136,0.51,0.4757,42,Moderate,119902.91
90,19,185400.0,144270.59,41129.41,0.2218,31274.59,37706.7,21210.35,18896.23,9993.22,12192.94,9020.9,3975.65,0.3594,0.5061,0.4998,33,Moderate,152070.64
90,20,185400.0,138821.79,46578.21,0.2512,38295.33,36045.81,14765.38,13306.99,6062.23,8526.15,5851.35,15968.55,0.3443,0.425,0.4512,32,Moderate,142130.19
90,21,185400.0,144786.29,40613.71,0.2191,35544.59,47840.15,17370.39,10068.58,7703.82,11663.13,10246.93,4348.7,0.4594,0.6768,0.6132,40,Moderate,149441.94
90,22,185400.0,134218.16,51181.84,0.2761,43543.61,45706.32,18719.51,16058.23,12333.47,5929.0,10450.98,6710.91,0.6032,0.5239,0.5373,43,Moderate,128796.88
90,23,185400.0,141041.14,44358.86,0.2393,41239.59,43360.87,13712.46,9588.66,13402.62,13416.17,7903.81,7052.06,0.5244,0.5163,0.5428,39,Moderate,138430.78
91,0,250000.0,164057.74,85942.26,0.3438,44322.38,46030.78,20939.37,19016.41,5705.94,10856.03,6114.68,11072.15,0.7783,0.5947,0.6921,53,Low,165967.03
91,1,250000.0,134892.21,115107.79,0.4604,41177.35,44727.36,13762.49,12763.87,10047.66,14151.82,6456.83,6744.61,0.7759,0.6748,0.6804,60,Low,131679.38
91,2,250000.0,152928.61,97071.39,0.3883,49769.55,50955.09,18978.57,21011.73,12543.95,14202.13,3882.71,7646.43,0.9369,0.6321,0.8364,61,Low,161420.05
91,3,250000.0,130121.23,119878.77,0.4795,35455.62,51881.23,17656.92,13672.5,9120.02,14319.38,7290.76,6506.06,0.9004,0.7995,0.8723,68,Low,131342.24
91,4,250000.0,120698.73,129301.27,0.5172,39625.58,31725.36,12573.94,15559.71,11571.39,8244.68,3004.68,6034.94,1.0,0.5972,0.7745,68,Low,128760.97
91,5,250000.0,129949.36,120050.64,0.4802,42568.06,45693.5,16524.74,19858.24,10723.96,9522.69,7701.03,6497.47,0.7538,0.5979,0.6498,59,Low,128157.95
91,6,252500.0,147482.71,105017.29,0.4159,33606.65,39192.54,21746.98,7766.01,9974.12,9124.82,9324.53,16747.07,0.9997,0.8002,0.8966,68,Low,142733.33
91,7,252500.0,166485.97,86014.03,0.3406,51294.85,56670.52,16045.58,21550.34,14067.63,18035.54,7544.07,8324.3,0.7553,0.508,0.6783,50,Low,171686.77
91,8,252500.0,162456.1,90043.9,0.3566,48635.48,51650.66,22417.94,9702.66,6005.68,11481.16,9778.19,2784.33,0.7792,0.6817,0.7545,56,Low,167241.39
91,9,252500.0,125246.11,127253.89,0.504,35261.2,31897.75,17255.08,9720.65,6621.05,8320.97,9190.47,6978.95,0.973,0.7663,0.856,71,Low,118250.64
91,10,252500.0,125918.06,126581.94,0.5013,42297.57,48473.67,10160.64,18766.97,6874.44,8336.81,7507.78,6295.9,0.9289,0.5998,0.7543,65,Low,118595.44
91,11,252500.0,142244.82,110255.18,0.4367,28701.17,56799.87,17876.25,26964.13,10136.12,14405.87,4078.4,7112.24,1.0,0.7256,0.853,67,Low,136134.05
91,12,255000.0,152291.15,102708.85,0.4028,36344.61,41981.84,20432.83,11592.29,12915.04,17332.45,9233.14,2458.95,0.8489,0.5801,0.775,58,Low,147095.47
91,13,255000.0,165778.12,89221.88,0.3499,39276.56,41857.2,17902.84,10104.25,6540.9,19654.1,12204.84,18237.44,0.7472,0.6,0.7051,53,Low,171650.11
91,14,255000.0,156946.05,98053.95,0.3845,53702.79,45443.22,18010.31,23254.71,7234.81,13875.06,9928.19,7847.3,0.7494,0.5773,0.6932,54,Low,149608.87
91,15,255000.0,148276.65,106723.35,0.4185,42027.74,55022.94,20537.19,18268.11,13010.43,11630.69,5678.47,7413.83,0.9966,0.7526,0.8636,67,Low,143352.56
91,16,255000.0,151818.38,103181.62,0.4046,38348.85,55631.98,17590.25,12580.53,4973.21,6920.32,3706.32,12066.92,1.0,0.5877,0.824,62,Low,157705.9
91,17,255000.0,139612.28,115387.72,0.4525,29671.27,43105.9,15867.83,27816.21,4423.37,5829.76,3296.16,9601.78,0.95,0.5604,0.8035,62,Low,135651.87
91,18,257500.0,156673.51,100826.49,0.3916,33982.21,44721.97,23386.1,23350.85,9948.89,15725.41,11024.4,7833.68,0.9615,0.6129,0.8669,61,Low,167242.85
91,19,257500.0,136779.62,120720.38,0.4688,44023.07,37641.25,19442.07,11786.22,6449.29,12716.32,3766.85,954.55,0.8512,0.7765,0.8389,66,Low,136271.76
91,20,257500.0,130952.61,126547.39,0.4914,28712.22,50201.62,16057.48,25071.01,8056.24,11907.52,6264.68,6547.63,1.0,0.5513,0.8428,65,Low,125309.51
91,21,257500.0,154658.59,102841.41,0.3994,38594.15,58310.19,13127.74,25803.15,10795.02,13676.5,10967.1,7732.93,0.9263,0.7242,0.7285,63,Low,150696.87
91,22,257500.0,144246.56,113253.44,0.4398,38972.2,54221.06,17277.52,14964.7,8162.65,16127.13,5956.95,7212.33,0.7484,0.7342,0.7564,60,Low,153826.5
91,23,257500.0,141465.0,116035.0,0.4506,32767.99,54230.02,13517.62,26016.19,5680.49,12005.36,5360.24,7073.25,1.0,0.6985,0.901,67,Low,146220.11
92,0,25000.0,11647.06,13352.94,0.5341,2394.58,3018.85,972.78,1861.18,484.44,774.16,233.96,1907.1,0.3638,0.5933,0.5542,49,Moderate,10991.98
92,1,25000.0,12077.39,12922.61,0.5169,3327.92,4183.0,988.5,647.19,745.3,631.11,255.93,1298.43,0.3641,0.4218,0.2933,44,Moderate,12443.81
92,2,25000.0,12623.19,12376.81,0.4951,3343.17,3979.74,1153.1,2176.28,1075.07,773.22,651.45,631.16,0.4231,0.48,0.3939,46,Moderate,12327.73
92,3,25000.0,11560.25,13439.75,0.5376,2922.7,3617.91,1688.56,1295.28,358.4,1142.82,916.71,578.01,0.3947,0.6176,0.4075,51,Moderate,11603.25
92,4,25000.0,11549.51,13450.49,0.538,3103.18,3310.4,1279.6,1245.75,1134.75,701.07,610.96,163.79,0.5548,0.6412,0.6249,56,Moderate,11204.15
92,5,25000.0,11312.0,13688.0,0.5475,3108.99,4144.07,1392.7,1091.75,969.05,677.1,793.66,565.6,0.4989,0.4444,0.5463,50,Moderate,10675.95
92,6,25250.0,13018.66,12231.34,0.4844,2919.61,4450.34,1261.08,2176.01,1047.25,1001.87,662.21,650.93,0.3958,0.5206,0.4525,46,Moderate,13229.6
92,7,25250.0,11396.54,13853.46,0.5487,3633.38,4042.31,1336.97,1897.53,1046.17,790.3,688.21,569.83,0.5917,0.588,0.597,57,Moderate,11456.06
92,8,25250.0,11069.98,14180.02,0.5616,3474.93,2848.61,1107.87,704.02,538.96,933.61,785.07,676.91,0.3804,0.5257,0.4201,49,Moderate,10923.37
92,9,25250.0,14319.36,10930.64,0.4329,3425.93,5551.93,1974.93,1120.41,1267.23,1639.66,731.2,715.97,0.3533,0.6335,0.4638,45,Moderate,13487.98
92,10,25250.0,12679.24,12570.76,0.4979,4185.53,4211.12,1262.37,2135.98,972.79,875.11,455.23,633.96,0.5095,0.5804,0.5902,52,Moderate,12141.33
92,11,25250.0,10505.91,14744.09,0.5839,2771.83,2735.89,1092.36,1139.2,818.74,1236.47,752.57,525.3,0.5657,0.4857,0.5338,55,Moderate,10070.62
92,12,25500.0,12263.57,13236.43,0.5191,3121.92,3289.67,1552.39,1821.39,478.05,1286.33,413.78,300.03,0.5309,0.492,0.4482,51,Moderate,12578.79
92,13,25500.0,11531.83,13968.17,0.5478,3497.58,3395.9,1671.79,1756.51,723.08,1281.17,631.3,576.59,0.5807,0.6549,0.5442,58,Moderate,11237.82
92,14,25500.0,11280.32,14219.68,0.5576,2639.38,2914.93,1460.19,1049.57,567.93,1113.41,227.44,1307.47,0.5884,0.4456,0.4367,53,Moderate,11664.39
92,15,25500.0,13452.86,12047.14,0.4724,3468.72,3672.94,1553.91,2522.72,455.01,1319.21,1005.44,672.64,0.4722,0.3636,0.466,44,Moderate,13969.28
92,16,25500.0,11171.96,14328.04,0.5619,3514.56,4094.25,1007.1,1156.65,924.96,801.61,639.93,558.6,0.3577,0.4908,0.3835,48,Moderate,11412.43
92,17,25500.0,12832.85,12667.15,0.4968,4190.84,3398.21,1498.32,1683.13,927.64,911.03,979.47,641.64,0.4784,0.367,0.4774,45,Moderate,12611.69
92,18,25750.0,14041.23,11708.77,0.4547,4838.43,4770.96,2097.6,826.59,1174.04,654.14,943.49,702.06,0.3475,0.3826,0.3205,40,Moderate,13529.51
92,19,25750.0,13767.91,11982.09,0.4653,3399.71,3739.89,1176.08,1538.95,840.35,1486.98,450.39,1135.57,0.5447,0.5043,0.4562,49,Moderate,14540.12
92,20,25750.0,12568.76,13181.24,0.5119,3848.83,4244.68,1608.05,1677.84,574.27,1062.84,872.55,628.44,0.4996,0.507,0.4893,50,Moderate,12893.32
92,21,25750.0,11328.84,14421.16,0.56,3649.65,2969.11,1320.03,2105.45,891.25,708.95,579.15,566.44,0.4303,0.5391,0.4736,51,Moderate,10816.65
92,22,25750.0,11477.65,14272.35,0.5543,3379.37,4313.03,1128.48,1339.69,913.6,1163.88,534.52,573.88,0.545,0.3676,0.443,50,Moderate,11104.87
92,23,25750.0,12219.52,13530.48,0.5255,3061.12,4260.07,1504.03,1342.2,407.12,1165.26,342.19,137.53,0.5757,0.5861,0.5028,55,Moderate,12596.61
93,0,180000.0,133532.65,46467.35,0.2582,38468.96,51174.44,17319.02,14862.11,10932.58,8318.09,7804.63,6676.63,1.0,0.7601,0.8764,60,Moderate,141516.52
93,1,180000.0,122834.53,57165.47,0.3176,26943.72,43190.49,10453.62,18308.97,4406.88,6577.83,8438.03,4514.97,0.7614,0.6493,0.7895,53,Low,123777.81
93,2,180000.0,128474.88,51525.12,0.2863,40704.75,47600.78,12535.59,12319.71,8727.41,6662.47,3039.11,6423.74,0.8213,0.8027,0.9035,57,Moderate,129571.71
93,3,180000.0,138610.31,41389.69,0.2299,30361.5,35393.99,11760.18,10949.18,10884.3,6374.69,7697.3,25189.16,0.9366,0.8303,0.9043,59,Moderate,143842.73
93,4,180000.0,137805.87,42194.13,0.2344,38793.68,40294.67,13758.01,17580.3,7535.2,15012.3,10068.52,6890.29,0.9048,0.7827,0.8961,57,Moderate,131964.17
93,5,180000.0,141100.32,38899.68,0.2161,29792.97,47982.91,16015.38,13223.76,6521.27,16908.84,3726.38,6928.82,0.7367,0.5495,0.6396,45,Moderate,148849.84
93,6,181800.0,127266.67,54533.33,0.3,28931.31,37211.0,18995.93,24531.13,7890.08,14933.56,10032.64,6363.33,0.9114,0.6166,0.8381,56,Moderate,122144.4
93,7,181800.0,131244.51,50555.49,0.2781,26958.08,36012.28,13386.39,18800.76,4059.85,5502.14,3879.18,22645.86,0.9254,0.5702,0.7829,54,Moderate,131421.26
93,8,181800.0,140578.27,41221.73,0.2267,34196.99,35485.51,15623.14,7758.27,13068.21,8671.59,11181.61,14592.94,0.7548,0.5972,0.5836,47,Moderate,138564.6
93,9,181800.0,143003.34,38796.66,0.2134,46375.16,38382.52,21294.18,24623.69,11508.65,9667.28,8458.31,7150.17,0.7536,0.7734,0.7851,51,Moderate,141898.66
93,10,181800.0,133227.91,48572.09,0.2672,45689.34,38756.26,16898.49,19362.13,7149.74,5518.99,8734.76,6661.4,0.9722,0.6567,0.7626,57,Moderate,131740.61
93,11,181800.0,147250.04,34549.96,0.19,40887.27,41843.78,22026.91,24077.18,11217.64,11636.42,5678.75,7362.5,0.8346,0.7759,0.7882,52,Moderate,141673.53
93,12,183600.0,147712.81,35887.19,0.1955,50912.76,54884.2,12579.0,22788.29,13893.95,10763.52,6062.79,7385.64,0.9073,0.5664,0.8365,50,Moderate,144398.05
93,13,183600.0,120428.62,63171.38,0.3441,26639.53,46931.16,15918.74,13911.74,10275.82,7900.33,5877.75,6021.43,1.0,0.616,0.8979,60,Low,126977.18
93,14,183600.0,140443.62,43156.38,0.2351,40028.46,35522.5,19577.18,17005.58,11228.34,5821.15,3145.62,8114.78,0.9553,0.6077,0.8417,54,Moderate,135846.01
93,15,183600.0,120409.85,63190.15,0.3442,33354.63,43035.92,10988.35,14379.77,7313.22,12334.27,4267.65,6020.49,0.9671,0.7226,0.768,62,Low,126442.53
93,16,183600.0,129007.08,54592.92,0.2973,34318.06,48574.22,16177.75,12081.32,3981.5,11206.81,3768.38,6450.35,0.8977,0.7741,0.8763,59,Moderate,121638.45
93,17,183600.0,131205.97,52394.03,0.2854,35855.31,33555.15,15616.74,23511.52,7034.2,9900.42,4714.51,1018.13,0.8218,0.5926,0.69,52,Moderate,128281.55
93,18,185400.0,139871.55,45528.45,0.2456,30697.79,46317.89,12961.84,12142.21,10669.01,9436.6,6090.52,11555.7,0.7409,0.8416,0.7967,54,Moderate,139840.33
93,19,185400.0,134101.01,51298.99,0.2767,28833.81,43155.78,16366.26,18047.65,6674.27,13522.04,6980.99,520.21,0.7921,0.776,0.8821,55,Moderate,127561.91
93,20,185400.0,133146.94,52253.06,0.2818,38536.42,48015.33,17797.46,7215.37,11283.84,6651.19,2700.68,946.66,0.7344,0.6652,0.6213,51,Moderate,129707.74
93,21,185400.0,134572.94,50827.06,0.2741,28113.32,52611.42,13040.11,24024.27,9278.21,13995.1,3150.78,6728.65,0.8472,0.6865,0.8392,54,Moderate,129677.9
93,22,185400.0,145230.27,40169.73,0.2167,42154.22,38856.48,15500.24,14864.94,4587.69,17061.46,11287.87,917.36,0.7323,0.5785,0.6112,46,Moderate,146176.05
93,23,185400.0,136197.49,49202.51,0.2654,40337.23,47772.0,19637.9,12061.63,7812.8,5569.59,10878.74,6809.87,0.8991,0.6851,0.7307,56,Moderate,139257.07
94,0,25000.0,15920.91,9079.09,0.3632,5207.81,5300.1,2061.77,1232.38,894.44,1220.61,629.7,796.05,0.3273,0.7894,0.613,45,Moderate,15993.9
94,1,25000.0,16146.55,8853.45,0.3541,4774.07,4104.78,1364.79,2123.96,1517.55,1728.72,753.35,807.33,0.2121,0.9504,0.5479,46,Moderate,15274.95
94,2,25000.0,18422.08,6577.92,0.2631,5055.85,5950.97,2412.11,3374.71,1257.75,1888.68,889.66,921.1,0.3563,0.8508,0.6577,43,Moderate,17771.06
94,3,25000.0,17723.36,7276.64,0.2911,5147.66,4779.28,2554.54,1927.82,1059.16,893.34,710.29,651.26,0.1743,0.9308,0.616,41,Moderate,17830.7
94,4,25000.0,17320.13,7679.87,0.3072,5471.84,6308.63,2566.56,1907.05,1556.12,1578.17,794.86,866.01,0.3336,0.8556,0.5824,45,Moderate,16428.67
94,5,25000.0,15227.41,9772.59,0.3909,3542.69,3982.4,1985.73,1443.84,516.49,858.84,814.67,2082.75,0.3816,0.967,0.7579,53,Moderate,14318.6
94,6,25250.0,19315.05,5934.95,0.235,3893.16,5872.93,2265.68,2040.23,836.66,1834.94,758.09,1813.37,0.2774,0.8042,0.5114,39,Moderate,20395.63
94,7,25250.0,15933.12,9316.88,0.369,5374.62,6164.19,2387.63,1851.8,1058.7,915.89,1235.33,796.66,0.2593,0.798,0.4943,44,Moderate,16632.53
94,8,25250.0,19523.27,5726.73,0.2268,4452.04,5932.02,2490.18,2474.07,746.38,1874.89,1089.07,464.62,0.2883,0.7722,0.5346,38,Moderate,20118.94
94,9,25250.0,16360.55,8889.45,0.3521,5054.05,5956.39,1988.22,2675.11,980.47,995.07,1030.01,818.03,0.3976,0.9362,0.6402,51,Moderate,16076.66
94,10,25250.0,17920.84,7329.16,0.2903,5494.29,4665.58,2601.09,3372.31,1535.01,1758.83,960.64,896.04,0.4512,0.7492,0.6484,45,Moderate,18032.91
94,11,25250.0,18231.41,7018.59,0.278,4410.45,7246.46,2594.02,1901.7,1455.27,1935.15,705.9,911.57,0.3834,0.8955,0.5976,46,Moderate,17571.28
94,12,25500.0,16219.03,9280.97,0.364,4224.07,5472.41,1459.17,2669.7,738.76,1606.62,1196.88,810.95,0.3486,0.9319,0.5718,50,Moderate,16574.2
94,13,25500.0,18109.35,7390.65,0.2898,5122.82,5467.97,1573.78,1022.08,1435.01,1048.97,1010.38,1428.34,0.2194,1.0,0.5968,44,Moderate,17202.62
94,14,25500.0,19553.64,5946.36,0.2332,3977.52,7128.48,1957.18,3486.29,1674.72,1579.56,565.34,977.68,0.2263,0.9882,0.5777,41,Moderate,20301.03
94,15,25500.0,17933.38,7566.62,0.2967,4943.28,5984.37,2539.51,3120.55,1669.04,1017.13,1269.33,896.67,0.4099,0.7483,0.6552,44,Moderate,18269.14
94,16,25500.0,18047.69,7452.31,0.2922,4570.41,4878.77,2282.74,1328.61,1592.69,1866.02,996.49,531.96,0.2516,0.9347,0.5729,44,Moderate,17221.63
94,17,25500.0,18891.63,6608.37,0.2592,4676.32,6960.41,2593.67,3628.39,1628.37,1371.15,1330.48,944.58,0.399,1.0,0.7656,48,Moderate,18899.93
94,18,25750.0,17860.74,7889.26,0.3064,4873.97,5958.07,2409.81,2500.36,790.2,991.32,593.09,893.04,0.2198,0.7472,0.3958,39,Moderate,18687.4
94,19,25750.0,19896.46,5853.54,0.2273,6894.82,6371.24,2591.14,3359.95,726.45,1641.92,726.25,994.82,0.2002,1.0,0.5367,41,Moderate,19981.68
94,20,25750.0,16159.22,9590.78,0.3725,5290.52,4741.34,1936.6,955.91,1573.94,1088.59,634.9,807.96,0.3453,0.7479,0.4766,45,Moderate,16273.42
94,21,25750.0,19819.56,5930.44,0.2303,6892.33,5020.96,1802.72,3399.49,1921.65,1510.62,1381.45,990.98,0.3245,0.84,0.5749,41,Moderate,21029.07
94,22,25750.0,18561.68,7188.32,0.2792,4271.96,6536.33,2495.53,928.56,1820.57,1362.48,1454.16,928.08,0.2752,0.7555,0.5717,39,Moderate,19468.06
94,23,25750.0,15913.18,9836.82,0.382,4878.28,6209.62,1968.56,2515.26,697.94,724.45,830.18,795.66,0.3768,0.9058,0.6135,51,Moderate,15688.8
95,0,65000.0,25701.38,39298.62,0.6046,6383.94,8498.12,2245.8,4402.03,1971.83,1384.59,1762.65,1285.07,0.5274,0.9595,0.8062,67,Moderate,27079.52
95,1,65000.0,25295.21,39704.79,0.6108,5706.32,7524.7,2076.27,3540.1,898.79,1987.9,1909.18,1651.95,0.235,0.9764,0.6926,58,Moderate,26119.56
95,2,65000.0,28388.06,36611.94,0.5633,8662.61,7145.72,4243.58,2200.56,1492.4,3040.54,643.02,959.62,0.3976,0.7421,0.6627,55,Moderate,30143.44
95,3,65000.0,30184.53,34815.47,0.5356,9673.15,10466.39,2493.47,4226.39,1281.35,3252.96,2026.6,1509.23,0.4726,0.8358,0.5697,59,Moderate,29240.86
95,4,65000.0,27965.02,37034.98,0.5698,7539.66,10038.88,3470.4,3157.75,939.13,1921.34,1594.06,1398.25,0.4926,0.9461,0.7476,64,Moderate,29544.01
95,5,65000.0,32651.11,32348.89,0.4977,10762.68,9369.26,2773.45,2100.15,2651.56,2155.73,1639.47,1198.82,0.2668,0.7976,0.6015,50,Moderate,31366.15
95,6,65650.0,28713.19,36936.81,0.5626,9147.77,7651.76,4212.59,4379.32,2237.15,1765.57,695.76,1435.66,0.503,0.7615,0.6735,59,Moderate,29260.99
95,7,65650.0,26824.9,38825.1,0.5914,8686.18,9398.77,3283.28,3437.13,1226.75,1754.87,607.92,1341.25,0.3518,0.8004,0.479,57,Moderate,28260.39
95,8,65650.0,25509.83,40140.17,0.6114,6034.98,8695.07,3608.31,4554.95,946.05,2531.39,1049.57,1275.49,0.5208,0.9235,0.7494,66,Moderate,25023.92
95,9,65650.0,24909.19,40740.81,0.6206,7490.82,9211.87,3278.57,3093.72,1330.27,2864.9,1722.24,1245.46,0.3127,0.8978,0.5873,59,Moderate,23607.15
95,10,65650.0,30828.73,34821.27,0.5304,7044.86,12308.01,4003.36,5186.82,971.3,1356.96,1388.86,1541.44,0.2755,0.7541,0.5869,50,Moderate,31170.91
95,11,65650.0,31823.43,33826.57,0.5153,8800.21,9563.53,2906.14,2123.19,1512.21,2465.42,1241.36,3211.38,0.4678,0.7399,0.5468,55,Moderate,33301.72
95,12,66300.0,32907.53,33392.47,0.5037,7296.31,10085.55,4881.81,2681.04,1345.37,1629.31,1473.34,3514.79,0.5072,0.9956,0.8194,62,Moderate,30964.96
95,13,66300.0,28444.89,37855.11,0.571,9341.88,7392.07,2368.99,3828.01,2106.72,2550.62,1969.91,1422.24,0.3242,0.9628,0.6779,59,Moderate,28990.04
95,14,66300.0,27859.78,38440.22,0.5798,8132.75,10156.21,2261.05,1478.29,1404.49,1956.56,677.98,1792.46,0.2824,0.9724,0.7262,58,Moderate,27489.55
95,15,66300.0,33907.71,32392.29,0.4886,8813.02,13174.62,4099.17,3509.8,2168.37,3574.13,2275.71,1695.39,0.2694,1.0,0.5653,55,Moderate,33215.43
95,16,66300.0,26617.87,39682.13,0.5985,7617.16,8390.36,2690.43,4780.42,1778.83,2835.0,1504.86,1330.89,0.4272,0.9547,0.6412,63,Moderate,26061.4
95,17,66300.0,28365.49,37934.51,0.5722,5987.13,10805.46,2483.69,3665.17,2543.23,3115.26,2004.92,1418.27,0.425,0.8864,0.6331,60,Moderate,28279.85
95,18,66950.0,24284.96,42665.04,0.6373,6370.72,8076.22,2202.7,1331.87,1050.9,1697.11,1115.09,2440.34,0.4122,0.9643,0.7097,65,Moderate,24294.79
95,19,66950.0,33075.8,33874.2,0.506,7584.58,11342.05,4785.94,4758.78,2692.21,2120.05,2211.07,1653.79,0.4865,0.8309,0.5817,58,Moderate,34974.35
95,20,66950.0,30212.09,36737.91,0.5487,10556.1,9873.81,2623.04,2945.58,1691.86,1791.33,1574.68,1510.6,0.237,0.8662,0.5162,53,Moderate,30230.81
95,21,66950.0,30627.14,36322.86,0.5425,10087.57,8269.43,4439.15,3828.98,1984.78,1949.77,904.11,1531.36,0.5116,1.0,0.792,64,Moderate,29432.41
95,22,66950.0,31773.97,35176.03,0.5254,10158.57,8001.48,2778.05,3123.61,3026.49,1720.56,885.32,2079.88,0.4627,1.0,0.7874,62,Moderate,32442.25
95,23,66950.0,26685.39,40264.61,0.6014,5739.68,9026.2,3477.05,2647.3,1755.17,1477.74,1938.49,623.77,0.4559,0.776,0.697,60,Moderate,25329.78
96,0,120000.0,66493.46,53506.54,0.4459,19823.33,18801.78,6402.32,4293.82,4644.12,7373.19,4279.69,875.22,0.4817,0.6828,0.6121,51,Moderate,70347.34
96,1,120000.0,55633.38,64366.62,0.5364,14887.61,14648.87,5857.36,8392.31,4463.74,4404.49,4343.54,2781.67,0.5153,0.7256,0.6667,57,Moderate,57239.78
96,2,120000.0,62755.41,57244.59,0.477,16364.1,24602.83,8482.0,9799.12,5671.76,5039.86,1966.45,3137.77,0.6886,0.7345,0.697,60,Low,66967.0
96,3,120000.0,68106.44,51893.56,0.4324,16425.61,21091.15,8665.14,6292.57,5533.15,4330.79,3377.04,2390.99,0.6101,0.7408,0.7376,56,Low,67317.96
96,4,120000.0,64690.34,55309.66,0.4609,22625.23,17692.3,7933.11,8846.82,5120.33,5420.72,1553.7,3234.52,0.5084,0.8109,0.6401,56,Moderate,65071.79
96,5,120000.0,71303.56,48696.44,0.4058,24950.13,22835.22,9186.56,4422.13,6348.63,5852.75,5008.26,3565.18,0.5971,0.7662,0.5953,55,Moderate,71317.61
96,6,121200.0,60806.74,60393.26,0.4983,16892.89,23908.21,7252.36,10489.62,3683.64,3184.23,3811.03,3040.34,0.697,0.6183,0.6758,58,Low,61025.9
96,7,121200.0,59806.85,61393.15,0.5065,15061.2,18339.14,6667.35,4913.16,5514.64,6206.07,2923.13,182.15,0.6295,0.6685,0.6945,58,Low,63170.71
